Link,Name,Mileage,Engine Capacity,Year of manufacture,Fuel type,Price
https://gratka.pl/motoryzacja/suzuki-premium-plus-cvt-premium-plus-cvt-1-8-hybrid-122km/ob/30512955,Suzuki Premium Plus CVT Premium Plus CVT 1.8 Hybrid 122KM,12550,1798 cm3,2022,technologia hybrydowa,116 900zł
https://gratka.pl/motoryzacja/seat-arona-1-0-tsi-style-s-s-style-1-0-tsi-115km-czujniki-parkowania-tyl/ob/30512599,SEAT Arona 1.0 TSI Style S&S Style 1.0 TSI 115KM |Czujniki parkowania - tył|,106377,999 cm3,2017,benzyna,64 990zł
https://gratka.pl/motoryzacja/peugeot-rifter-standard-allure-pack-s-s-standard-allure-pack-s-s-130km/ob/30503491,Peugeot Rifter Standard Allure Pack S&S Standard Allure Pack S&S 130KM,NaN,1499 cm3,2022,diesel,"135 298,77zł"
https://gratka.pl/motoryzacja/seat-arona-fr-1-5-tsi-fr-1-5-tsi-150km-dsg-system-naglosnienia-beats-wirtualny/ob/30501051,SEAT Arona FR 1.5 TSI FR 1.5 TSI 150KM DSG |System nagłośnienia Beats|Wirtualny,8622,1498 cm3,2022,benzyna,128 500zł
https://gratka.pl/motoryzacja/ford-tourneo-connect-ii-grand-titanium-grand-titanium-122km/ob/30500601,Ford Tourneo Connect II Grand Titanium Grand Titanium 122KM,NaN,1968 cm3,2023,diesel,"162 358,77zł"
https://gratka.pl/motoryzacja/renault-trafic-iii-kombi-l2h1-equilibre-edc-kombi-l2h1-equilibre-edc-150km/ob/30492185,Renault Trafic III Kombi L2H1 Equilibre EDC Kombi L2H1 Equilibre EDC 150KM,NaN,1997 cm3,2023,diesel,"223 858,77zł"
https://gratka.pl/motoryzacja/kia-cee-d-iii-ceed-1-5-t-gdi-m-m-1-5-t-dgi-160km-kamera-cofania/ob/30488677,Kia Cee'd III Ceed 1.5 T-GDI M M 1.5 T-DGI 160KM |Kamera cofania|,38205,1482 cm3,2022,benzyna,96 990zł
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-4-boosterjet-shvs-premium-2wd-premium-1-4-boosterjet-129km-2wd-mt/ob/30486179,Suzuki Vitara II 1.4 Boosterjet SHVS Premium 2WD Premium 1.4 Boosterjet 129KM 2WD MT,14000,1373 cm3,2022,technologia hybrydowa,89 900zł
https://gratka.pl/motoryzacja/toyota-style-1-0-vvt-i-72km/ob/30441093,Toyota Style 1.0 VVT-i 72KM,NaN,998 cm3,2022,benzyna,78 590zł
https://gratka.pl/motoryzacja/opel-combo-iv-life-edition-plus-kamera-cofania-wyswietlacz-8-klimatyzacja-m/ob/30438209,"Opel Combo IV Life Edition Plus Kamera Cofania !! Wyświetlacz 8"" !! Klimatyzacja M",NaN,1499 cm3,2022,diesel,"121 891,77zł"
https://gratka.pl/motoryzacja/opel-vivaro-iii-e-kombi-extra-long-l2h1-opel-vivaro/ob/30438183,Opel Vivaro III -e Kombi Extra Long L2H1 OPEL Vivaro,NaN,NaN,2022,napęd elektryczny,"233 944,77zł"
https://gratka.pl/motoryzacja/ford-tourneo-connect-ii-grand-active-a7-grand-active-a7-122km/ob/30438169,Ford Tourneo Connect II Grand Active A7 Grand Active A7 122KM,NaN,1968 cm3,2023,diesel,"173 428,77zł"
https://gratka.pl/motoryzacja/ford-tourneo-l2h1-active-active-park-assist-inteligentny-tempomat-kamera-co/ob/30438153,Ford Tourneo L2H1 Active Active Park Assist !! Inteligentny Tempomat !! Kamera Co,NaN,1996 cm3,2022,diesel,"266 416,77zł"
https://gratka.pl/motoryzacja/ford-tourneo-connect-ii-titanium-radio-10-kamera-cofania-tempomat-dach-panoramiczn/ob/30438151,"Ford Tourneo Connect II Titanium Radio 10"" !! Kamera Cofania !! Tempomat !! Dach Panoramiczn",NaN,1968 cm3,2023,diesel,"164 080,77zł"
https://gratka.pl/motoryzacja/ford-tourneo-connect-ii-titanium-podgrzewane-przednie-fotele-klimatyzacja-tempomat/ob/30438139,Ford Tourneo Connect II Titanium Podgrzewane przednie fotele !! Klimatyzacja !! Tempomat !!,NaN,1968 cm3,2023,diesel,"147 475,77zł"
https://gratka.pl/motoryzacja/ford-tourneo-connect-ii-grand-titanium-navi-tempomat-kamera-cofania-adaptacyjne-ref/ob/30438133,Ford Tourneo Connect II Grand Titanium Navi !! Tempomat !! Kamera Cofania !! Adaptacyjne ref,NaN,1498 cm3,2023,diesel,"164 080,77zł"
https://gratka.pl/motoryzacja/ford-transit-connect-kombi-230-l2h1-trend-n1-kombi-230-l2h1-trend-n1-100km/ob/30437627,Ford Transit Connect Kombi 230 L2H1 Trend N1 Kombi 230 L2H1 Trend N1 100KM,NaN,1498 cm3,2023,diesel,"132 223,77zł"
https://gratka.pl/motoryzacja/ford-transit-connect-kombi-230-l2h1-trend-n1-kombi-230-l2h1-trend-n1-100km/ob/30437473,Ford Transit Connect Kombi 230 L2H1 Trend N1 Kombi 230 L2H1 Trend N1 100KM,NaN,1498 cm3,2023,diesel,"134 068,77zł"
https://gratka.pl/motoryzacja/suzuki-sx4-s-cross-1-5-strong-hybrid-elegance-ags-elegance-1-5-hybrid-116km-2wd-ags/ob/30437159,Suzuki SX4 S-Cross 1.5 Strong Hybrid Elegance AGS Elegance 1.5 Hybrid 116KM 2WD AGS,NaN,1462 cm3,2022,technologia hybrydowa,134 390zł
https://gratka.pl/motoryzacja/peugeot-rifter-standard-l1h1-allure-s-s-n1-standard-l1h1-allure-s-s-n1-100km/ob/30437077,Peugeot Rifter Standard L1H1 Allure S&S N1 Standard L1H1 Allure S&S N1 100KM,NaN,1499 cm3,2023,diesel,"129 886,77zł"
https://gratka.pl/motoryzacja/peugeot-rifter-active-s-s-active-s-s-130km/ob/30437071,Peugeot Rifter Active S&S Active S&S 130KM,NaN,1499 cm3,2023,diesel,"122 014,77zł"
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-4-boosterjet-shvs-premium-4wd-premium-1-4-boosterjet-129km-4wd-mt/ob/30436453,Suzuki Vitara II 1.4 Boosterjet SHVS Premium 4WD Premium 1.4 Boosterjet 129KM 4WD MT,NaN,1373 cm3,2022,technologia hybrydowa,108 390zł
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-4-boosterjet-shvs-premium-4wd-premium-1-4-boosterjet-129km-4wd-mt/ob/30436309,Suzuki Vitara II 1.4 Boosterjet SHVS Premium 4WD Premium 1.4 Boosterjet 129KM 4WD MT,NaN,1373 cm3,2022,technologia hybrydowa,109 900zł
https://gratka.pl/motoryzacja/suzuki-sx4-s-cross-1-4-shvs-premium-4wd-premium-1-4-boosterjet-129km-4wd-mt/ob/30429451,Suzuki SX4 S-Cross 1.4 SHVS Premium 4WD Premium 1.4 Boosterjet 129KM 4WD MT,NaN,1373 cm3,2023,technologia hybrydowa,129 390zł
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-4-boosterjet-premium-4wd-premium-1-4-boosterjet-129km-4wd-mt/ob/30429371,Suzuki Vitara II 1.4 Boosterjet Premium 4WD Premium 1.4 Boosterjet 129KM 4WD MT,NaN,1373 cm3,2023,technologia hybrydowa,113 390zł
https://gratka.pl/motoryzacja/kia-cee-d-iii-m-1-5-160km-wersja-m-felgi-17-kamera/ob/30429293,Kia Cee'd III M 1.5 160KM Wersja M + Felgi 17! Kamera!,30320,1482 cm3,2022,benzyna,96 990zł
https://gratka.pl/motoryzacja/hyundai-i30-ii-1-5-dpi-smart-smart-1-5-dpi-110km/ob/30425399,Hyundai i30 II 1.5 DPI Smart Smart 1.5 DPI 110KM,200,1498 cm3,2022,benzyna,98 900zł
https://gratka.pl/motoryzacja/hyundai-i30-ii-1-5-dpi-smart-smart-1-5-dpi-110km-pakiet-led/ob/30425387,Hyundai i30 II 1.5 DPI Smart Smart 1.5 DPI 110KM |Pakiet LED|,200,1498 cm3,2022,benzyna,98 100zł
https://gratka.pl/motoryzacja/kia-sportage-iv-1-6-gdi-m-2wd-m-1-6-gdi-132km-pakiet-smart/ob/30425271,Kia Sportage IV 1.6 GDI M 2WD M 1.6 GDI 132KM |Pakiet Smart|,43204,1591 cm3,2021,benzyna,92 900zł
https://gratka.pl/motoryzacja/kia-rio-iii-1-2-m-m-1-2-mpi-84km/ob/30425245,Kia Rio III 1.2 M M 1.2 MPI 84KM,62301,1248 cm3,2020,benzyna,52 500zł
https://gratka.pl/motoryzacja/suzuki-sx4-s-cross-1-4-shvs-premium-4wd-premium-1-4-boosterjet-129km-4wd-mt/ob/30424291,Suzuki SX4 S-Cross 1.4 SHVS Premium 4WD Premium 1.4 Boosterjet 129KM 4WD MT,NaN,1373 cm3,2023,technologia hybrydowa,123 990zł
https://gratka.pl/motoryzacja/fiat-tipo-ii-1-4-t-jet-16v-lounge-lounge-1-4-t-jet-120km-okazja-skorzana-tapic/ob/30416945,Fiat Tipo II 1.4 T-Jet 16v Lounge Lounge 1.4 T-Jet 120KM Okazja! + Skórzana tapic,68389,1368 cm3,2020,benzyna,64 990zł
https://gratka.pl/motoryzacja/ford-transit-viii-kombi-350-l3h2-trend-a6-kombi-350-l3h2-trend-a6-150km/ob/30416933,Ford Transit VIII Kombi 350 L3H2 Trend A6 Kombi 350 L3H2 Trend A6 150KM,NaN,1996 cm3,2023,diesel,"226 318,77zł"
https://gratka.pl/motoryzacja/toyota-corolla-xii-comfort-1-8-comfort-1-8-140km-hybrid/ob/30416741,Toyota Corolla XII Comfort 1.8 Comfort 1.8 140KM Hybrid,1000,1798 cm3,2023,technologia hybrydowa,133 900zł
https://gratka.pl/motoryzacja/kia-optima-iv-1-7-crdi-m-m-1-7-crdi-141km-czujniki-parkowania-tyl/ob/30416407,Kia Optima IV 1.7 CRDI M M 1.7 CRDI 141KM |Czujniki parkowania - tył|,155041,1685 cm3,2017,diesel,56 400zł
https://gratka.pl/motoryzacja/suzuki-sx4-s-cross-1-4-shvs-premium-4wd-premium-1-4-shvs-129km-mt-4wd/ob/30415333,Suzuki SX4 S-Cross 1.4 SHVS Premium 4WD Premium 1.4 SHVS 129KM MT 4WD,NaN,1373 cm3,2022,benzyna,120 000zł
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-4-boosterjet-premium-4wd-premium-1-4-boosterjet-129km-4wd-at/ob/30413853,Suzuki Vitara II 1.4 Boosterjet Premium 4WD Premium 1.4 Boosterjet 129KM 4WD AT,NaN,1373 cm3,2022,technologia hybrydowa,112 390zł
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-5-strong-hybrid-elegance-2wd-ags-elegance-1-5-hybrid-116km-2wd-ags/ob/30412447,Suzuki Vitara II 1.5 Strong Hybrid Elegance 2WD AGS Elegance 1.5 Hybrid 116KM 2WD AGS,NaN,1462 cm3,2022,technologia hybrydowa,126 390zł
https://gratka.pl/motoryzacja/suzuki-sx4-s-cross-1-5-strong-hybrid-elegance-ags-elegance-1-5-hybrid-116km-2wd-ags/ob/30411127,Suzuki SX4 S-Cross 1.5 Strong Hybrid Elegance AGS Elegance 1.5 Hybrid 116KM 2WD AGS,NaN,1462 cm3,2023,technologia hybrydowa,141 390zł
https://gratka.pl/motoryzacja/suzuki-sx4-s-cross-1-4-shvs-premium-premium-1-4-boosterjet-129km-2wd-mt/ob/30410903,Suzuki SX4 S-Cross 1.4 SHVS Premium Premium 1.4 Boosterjet 129KM 2WD MT,NaN,1373 cm3,2023,technologia hybrydowa,119 390zł
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-4-boosterjet-shvs-premium-4wd-1-4-boosterjet-shvs-premium-4wd-129k/ob/30410897,Suzuki Vitara II 1.4 Boosterjet SHVS Premium 4WD 1.4 Boosterjet SHVS Premium 4WD 129K,NaN,1373 cm3,2023,technologia hybrydowa,116 390zł
https://gratka.pl/motoryzacja/suzuki-sx4-s-cross-1-4-shvs-premium-premium-1-4-boosterjet-129km-2wd-mt/ob/30400737,Suzuki SX4 S-Cross 1.4 SHVS Premium Premium 1.4 Boosterjet 129KM 2WD MT,NaN,1373 cm3,2023,technologia hybrydowa,116 900zł
https://gratka.pl/motoryzacja/suzuki-sx4-s-cross-1-4-shvs-premium-premium-1-4-boosterjet-129km-2wd-mt/ob/30397309,Suzuki SX4 S-Cross 1.4 SHVS Premium Premium 1.4 Boosterjet 129KM 2WD MT,NaN,1373 cm3,2023,technologia hybrydowa,119 390zł
https://gratka.pl/motoryzacja/suzuki-sx4-s-cross-1-4-shvs-elegance-elegance-1-4-boosterjet-129km-2wd-mt/ob/30397023,Suzuki SX4 S-Cross 1.4 SHVS Elegance Elegance 1.4 Boosterjet 129KM 2WD MT,NaN,1373 cm3,2023,technologia hybrydowa,129 390zł
https://gratka.pl/motoryzacja/suzuki-sx4-s-cross-1-5-strong-hybrid-premium-ags-premium-1-5-hybrid-116km-2wd-ags/ob/30396425,Suzuki SX4 S-Cross 1.5 Strong Hybrid Premium AGS Premium 1.5 Hybrid 116KM 2WD AGS,NaN,1462 cm3,2023,technologia hybrydowa,132 390zł
https://gratka.pl/motoryzacja/skoda-kamiq-style-style-1-5-tsi-150km-pakiet-tech/ob/30396139,Skoda Kamiq Style Style 1.5 TSI 150KM |Pakiet Tech|,200,1498 cm3,2022,benzyna,121 500zł
https://gratka.pl/motoryzacja/skoda-octavia-iii-elegance-elegance-1-4-tsi-140km-czujniki-parkowania-przod-tyl/ob/30396119,Skoda Octavia III Elegance Elegance 1.4 TSI 140KM |Czujniki parkowania przód + tył|,193670,1395 cm3,2015,benzyna,49 990zł
https://gratka.pl/motoryzacja/skoda-kamiq-style-style-1-5-tsi-150km-dsg-pakiet-tech/ob/30396111,Skoda Kamiq Style Style 1.5 TSI 150KM DSG |Pakiet Tech|,200,1498 cm3,2022,benzyna,126 990zł
https://gratka.pl/motoryzacja/ford-kuga-iv-2-0-ecoblue-awd-st-line-x-aut-st-line-x-190km-a8-awd-pakiet-driver/ob/30396103,Ford Kuga IV 2.0 EcoBlue AWD ST-Line X aut ST-Line X 190KM A8 AWD |Pakiet Driver,200,1996 cm3,2022,diesel,179 900zł
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-4-boosterjet-shvs-premium-2wd-premium-1-4-boosterjet-129km-2wd-mt/ob/30383039,Suzuki Vitara II 1.4 Boosterjet SHVS Premium 2WD Premium 1.4 Boosterjet 129KM 2WD MT,NaN,1373 cm3,2023,technologia hybrydowa,103 390zł
https://gratka.pl/motoryzacja/mercedes-benz-klasa-glb-amg-line-2-0-250-224km-4matic-pakiet-wyposazenia-premium-plus/ob/28170443,Mercedes-Benz Klasa GLB AMG Line 2.0 250 (224KM) 4MATIC | Pakiet Wyposażenia Premium Plus +,NaN,1991 cm3,2022,benzyna,246 630zł
https://gratka.pl/motoryzacja/suzuki-sx4-s-cross-s-cross-1-4-shvs-elegance-elegance-1-4-boosterjet-129km-2wd-mt/ob/28028203,Suzuki SX4 S-Cross S-Cross 1.4 SHVS Elegance Elegance 1.4 Boosterjet 129KM 2WD MT,1000,1373 cm3,2022,benzyna,120 700zł
https://gratka.pl/motoryzacja/suzuki-sx4-ii-s-cross-1-4-shvs-comfort-comfort-1-4-129km-2wd-mt/ob/27971409,Suzuki SX4 II S-cross 1.4 SHVS Comfort Comfort 1.4 129KM 2WD MT,17400,1373 cm3,2021,technologia hybrydowa,91 990zł
https://gratka.pl/motoryzacja/toyota-corolla-xii-1-5-comfort-comfort-1-5-vvt-i-125km-6-m-t-okazja-czujniki-felgi-1/ob/27949259,Toyota Corolla XII 1.5 Comfort Comfort 1.5 VVT-i 125KM 6 M/T Okazja! + Czujniki+Felgi 1,NaN,1490 cm3,2022,benzyna,107 900zł
https://gratka.pl/motoryzacja/toyota-corolla-xii-1-5-comfort-comfort-1-5-vvt-i-125km-6-m-t-okazja-kamera-cofania-f/ob/27949135,Toyota Corolla XII 1.5 Comfort Comfort 1.5 VVT-i 125KM 6 M/T Okazja! + Kamera Cofania+F,NaN,1490 cm3,2022,benzyna,93 400zł
https://gratka.pl/motoryzacja/toyota-corolla-xii-1-5-comfort-comfort-1-5-vvt-i-125km-6-m-t-czujniki-parkowania-kamera/ob/27949109,Toyota Corolla XII 1.5 Comfort Comfort 1.5 VVT-i 125KM 6 M/T Czujniki Parkowania+Kamera,NaN,1490 cm3,2022,benzyna,107 900zł
https://gratka.pl/motoryzacja/suzuki-1-8-hybrid-elegance-cvt-elegance-1-8-hybrid-122km-2wd-e-cvt/ob/27904153,Suzuki 1.8 Hybrid Elegance CVT Elegance 1.8 Hybrid 122KM 2WD E-CVT,30000,1798 cm3,2021,technologia hybrydowa,118 900zł
https://gratka.pl/motoryzacja/suzuki-1-8-hybrid-elegance-cvt-elegance-1-8-hybrid-122km-2wd-e-cvt/ob/27904151,Suzuki 1.8 Hybrid Elegance CVT Elegance 1.8 Hybrid 122KM 2WD E-CVT,30000,1798 cm3,2021,technologia hybrydowa,118 900zł
https://gratka.pl/motoryzacja/suzuki-sx4-s-cross-s-cross-1-4-shvs-premium-aut-premium-1-4-boosterjet-129km-2wd-at/ob/27812437,Suzuki SX4 S-Cross S-Cross 1.4 SHVS Premium aut Premium 1.4 Boosterjet 129KM 2WD AT,NaN,1373 cm3,2022,benzyna,115 390zł
https://gratka.pl/motoryzacja/suzuki-sx4-ii-s-cross-1-4-shvs-premium-premium-1-4-boosterjet-129km-2wd-mt/ob/27812227,Suzuki SX4 II S-Cross 1.4 SHVS Premium Premium 1.4 Boosterjet 129KM 2WD MT,21646,1373 cm3,2021,benzyna,92 790zł
https://gratka.pl/motoryzacja/toyota-aygo-ii-1-0-vvt-i-style-style-1-0-vvt-i-72km-5-m-t-okazja-czujniki-parkow/ob/27761417,Toyota Aygo II 1.0 VVT-i Style Style 1.0 VVT-i 72KM 5 M/T Okazja! + Czujniki Parkow,NaN,998 cm3,2022,benzyna,79 900zł
https://gratka.pl/motoryzacja/honda-cr-v-iv-2-0-i-mmd-comfort-2wd-cvt-2-0-i-mmd-184km-comfort/ob/27511825,Honda CR-V IV 2.0 i-MMD Comfort 2WD CVT 2.0 i-MMD 184km Comfort,NaN,1993 cm3,2022,technologia hybrydowa,156 500zł
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-4-boosterjet-shvs-premium-2wd-premium-1-4-boosterjet-129km-2wd-mt/ob/27492955,Suzuki Vitara II 1.4 Boosterjet SHVS Premium 2WD Premium 1.4 Boosterjet 129KM 2WD MT,NaN,1373 cm3,2022,technologia hybrydowa,95 390zł
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-4-boosterjet-shvs-premium-2wd-premium-1-4-boosterjet-129km-mt-2wd/ob/27492945,Suzuki Vitara II 1.4 Boosterjet SHVS Premium 2WD Premium 1.4 Boosterjet 129KM MT 2WD,NaN,1373 cm3,2022,technologia hybrydowa,95 390zł
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-4-boosterjet-shvs-premium-4wd-premium-1-4-boosterjet-129km-4wd-mt/ob/27492865,Suzuki Vitara II 1.4 Boosterjet SHVS Premium 4WD Premium 1.4 Boosterjet 129KM 4WD MT,NaN,1373 cm3,2022,technologia hybrydowa,107 390zł
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-4-boosterjet-shvs-premium-4wd-premium-1-4-boosterjet-129km-4wd-mt/ob/27492821,Suzuki Vitara II 1.4 Boosterjet SHVS Premium 4WD Premium 1.4 Boosterjet 129KM 4WD MT,NaN,1373 cm3,2022,technologia hybrydowa,108 390zł
https://gratka.pl/motoryzacja/honda-cr-v-iv-2-0-i-mmd-comfort-2wd-cvt-2-0-i-mmd-184km-comfort/ob/27492667,Honda CR-V IV 2.0 i-MMD Comfort 2WD CVT 2.0 i-MMD 184km Comfort,NaN,1993 cm3,2022,technologia hybrydowa,156 500zł
https://gratka.pl/motoryzacja/honda-civic-x-hatchback-5d-1-5-vtec-turbo-sport-182km/oi/29958799,Honda Civic X Hatchback 5d 1.5 VTEC Turbo Sport 182KM,69800,1500 cm3,2018,benzyna,91 500zł
https://gratka.pl/motoryzacja/mito-0-9-turbo-serwisowany-zadbany/oi/30377129,"Mito 0,9 Turbo serwisowany , zadbany!",86745,875 cm3,2015,benzyna,23 900zł
https://gratka.pl/motoryzacja/bmw-x3-i-f25-28i-xdrive/ob/28834387,BMW X3 I (F25) 28i xDrive,174000,1997 cm3,2013,benzyna,49 900zł
https://gratka.pl/motoryzacja/peugeot-508-i/ob/30721253,Peugeot 508 I,223000,1997 cm3,2012,technologia hybrydowa,42 900zł
https://gratka.pl/motoryzacja/bmw-impressive-286km/ob/30716501,BMW Impressive (286KM),NaN,NaN,2023,napęd elektryczny,303 700zł
https://gratka.pl/motoryzacja/peugeot-508-i/ob/30715601,Peugeot 508 I,198000,1997 cm3,2013,technologia hybrydowa,42 900zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive30d-sport-3-0-xdrive30d-sport-286km-pakiet-business-class/ob/30715343,BMW X5 G05 xDrive30d sport 3.0 xDrive30d sport (286KM) | Pakiet Business Class,NaN,2993 cm3,2023,diesel,475 600zł
https://gratka.pl/motoryzacja/bmw-seria-1-f40-118i-m-sport-118i-m-sport-1-5-136km/ob/30714247,BMW SERIA 1 F40 118i M Sport 118i M Sport 1.5 (136KM),NaN,1499 cm3,2023,benzyna,153 000zł
https://gratka.pl/motoryzacja/bmw-xdrive50-xdrive50-pakiet-first-class-pakiet-sportowy-pakiet-bu/ob/30706773,BMW xDrive50 xDrive50 | Pakiet First Class + Pakiet sportowy + Pakiet Bu,NaN,NaN,2023,napęd elektryczny,581 200zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive40i-m-sport-3-0-333km-pakiet-business-class/ob/30695721,BMW X5 G05 xDrive40i M Sport 3.0 (333KM) | Pakiet Business Class,NaN,2998 cm3,2022,benzyna,414 600zł
https://gratka.pl/motoryzacja/bmw-seria-1-f40-120i-m-sport-2-0-120i-m-sport-178km-pakiet-connected-profession/ob/30695713,BMW SERIA 1 F40 120i M Sport 2.0 120i M Sport (178KM) | Pakiet Connected Profession,NaN,1998 cm3,2023,benzyna,194 600zł
https://gratka.pl/motoryzacja/bmw-seria-1-f40-120i-m-sport-2-0-178km-pakiet-sportowy-m-pro/ob/30695711,BMW SERIA 1 F40 120i M Sport 2.0 (178KM) | Pakiet sportowy M Pro,NaN,1998 cm3,2023,benzyna,187 700zł
https://gratka.pl/motoryzacja/bmw-x3-g01-xdrive20d-m-sport-xdrive20d-m-sport-2-0-190km/ob/30695693,BMW X3 G01 xDrive20d M Sport xDrive20d M Sport 2.0 (190KM),24800,1995 cm3,2022,diesel,295 900zł
https://gratka.pl/motoryzacja/bmw-seria-3-m3-competition-sport-3-0-m3-competition-sport-510km-pakiet-innow/ob/30695691,BMW SERIA 3 M3 Competition sport 3.0 M3 Competition sport (510KM) | Pakiet Innow,NaN,2993 cm3,2023,benzyna,544 200zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive30d-m-sport-3-0-286km-pakiet-business-class/ob/30695687,BMW X5 G05 xDrive30d M Sport 3.0 (286KM) | Pakiet Business Class,NaN,2993 cm3,2023,diesel,412 300zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive30d-m-sport-3-0-286km-pakiet-innowacji/ob/30695669,BMW X5 G05 xDrive30d M Sport 3.0 (286KM) | Pakiet Innowacji,NaN,2993 cm3,2023,diesel,452 800zł
https://gratka.pl/motoryzacja/bmw-x6-g06-xdrive30d-sport-3-0-xdrive30d-sport-286km-pakiet-innowacji-co/ob/30695663,BMW X6 G06 xDrive30d sport 3.0 xDrive30d sport (286KM) | Pakiet Innowacji + Co,NaN,2993 cm3,2023,diesel,483 900zł
https://gratka.pl/motoryzacja/bmw-seria-1-f40-118i-m-sport-1-5-136km-kamera-cofania/ob/30695657,BMW SERIA 1 F40 118i M Sport 1.5 (136KM) | Kamera cofania,NaN,1499 cm3,2023,benzyna,157 800zł
https://gratka.pl/motoryzacja/bmw-seria-2-218i-m-sport-1-5-218i-m-sport-136km-pakiet-aerodynamiczny-m/ob/30695639,BMW SERIA 2 218i M Sport 1.5 218i M Sport (136KM) | Pakiet aerodynamiczny M,NaN,1499 cm3,2023,benzyna,181 500zł
https://gratka.pl/motoryzacja/bmw-xdrive50-ix-xdrive50-523km-pakiet-business-class-first-class/ob/30695615,BMW xDrive50 iX xDrive50 (523KM) | Pakiet Business Class + First Class,NaN,NaN,2023,napęd elektryczny,599 300zł
https://gratka.pl/motoryzacja/bmw-x3-g01-xdrive30i-m-sport-2-0-245km-pakiet-business-class/ob/30695597,BMW X3 G01 xDrive30i M Sport 2.0 (245KM) | Pakiet Business Class,NaN,1998 cm3,2023,benzyna,305 900zł
https://gratka.pl/motoryzacja/bmw-xdrive60-limousine-xdrive60-limousine-544km-pakiet-executive-lou/ob/30695563,BMW xDrive60 Limousine xDrive60 Limousine (544KM) | Pakiet Executive Lou,4000,NaN,2022,napęd elektryczny,950 400zł
https://gratka.pl/motoryzacja/bmw-seria-4-ii-f36-m4-competition-m-xdrive-cabrio-3-0-510km/ob/30695533,BMW SERIA 4 II (F36) M4 Competition M xDrive Cabrio 3.0 (510KM),NaN,2993 cm3,2023,benzyna,510 000zł
https://gratka.pl/motoryzacja/bmw-seria-4-ii-f36-coupe-430i-xdrive-m-sport-2-0-430i-coupe-xdrive-m-sport-245km/ob/30695497,BMW SERIA 4 II (F36) Coupe 430i xDrive M Sport 2.0 430i Coupe xDrive M Sport (245KM) |,NaN,1998 cm3,2023,benzyna,344 000zł
https://gratka.pl/motoryzacja/bmw-seria-4-ii-f36-coupe-430d-xdrive-m-sport-3-0-430d-coupe-xdrive-286km-pakiet-i/ob/30695471,BMW SERIA 4 II (F36) Coupe 430d xDrive M Sport 3.0 430d Coupe xDrive (286KM) | Pakiet I,NaN,2993 cm3,2023,diesel,370 500zł
https://gratka.pl/motoryzacja/bmw-x3-g01-xdrive20i-m-sport-2-0-184km-performance-control/ob/30695463,BMW X3 G01 xDrive20i M Sport 2.0 (184KM) | Performance Control,NaN,1998 cm3,2023,benzyna,253 100zł
https://gratka.pl/motoryzacja/bmw-seria-3-330i-xdrive-m-sport-330i-xdrive-m-sport-2-0-245km/ob/30695455,BMW SERIA 3 330i xDrive M Sport 330i xDrive M Sport 2.0 (245KM),NaN,1998 cm3,2023,benzyna,272 400zł
https://gratka.pl/motoryzacja/bmw-seria-2-220d-xdrive-m-sport-gran-coupe-220d-xdrive-m-sport-gran-coupe-2-0/ob/30695197,BMW SERIA 2 220d xDrive M Sport Gran Coupe 220d xDrive M Sport Gran Coupe 2.0 |,32200,1995 cm3,2022,diesel,164 900zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive30d-m-sport-xdrive30d-m-sport-3-0-286km/ob/30695193,BMW X5 G05 xDrive30d M Sport xDrive30d M Sport 3.0 (286KM),NaN,2993 cm3,2023,diesel,397 000zł
https://gratka.pl/motoryzacja/bmw-x5-g05-xdrive30d-m-sport-3-0-286km-pakiet-comfort/ob/30694971,BMW X5 G05 xDrive30d M Sport 3.0 (286KM) | Pakiet Comfort,NaN,2993 cm3,2023,diesel,393 900zł
https://gratka.pl/motoryzacja/bmw-xdrive60-m-sport-544km-pakiet-m-sport/ob/30694941,BMW xDrive60 M Sport (544KM) | Pakiet M Sport,NaN,NaN,2023,napęd elektryczny,718 900zł
https://gratka.pl/motoryzacja/bmw-seria-3-m340d-xdrive-3-0-m340d-xdrive-340km-pakiet-innowacji-comfor/ob/30694923,BMW SERIA 3 M340d xDrive 3.0 M340d xDrive (340KM) | Pakiet Innowacji + Comfor,NaN,2993 cm3,2023,diesel,357 000zł
